fdc_id,total_sugar_g,added_sugar_g
172226,18.57,
172227,21.3,
172228,25.0,
172229,17.86,
172230,6.58,
172231,3.21,
172232,0.3,
172234,0.92,
172236,14.4,
172237,0.04,
172238,0.41,
172240,0.0,
172244,0.0,
172245,0.0,
172246,0.0,
172247,0.0,
172248,0.0,
172249,1.4,
172250,0.0,
172251,0.0,
172252,17.84,
172253,0.0,
172254,10.18,
172255,9.78,
172257,0.59,
172258,1.42,
172259,0.79,
172261,2.16,
172262,0.94,
172263,2.69,
172264,2.67,
172266,1.2,
172269,1.66,
172270,1.32,
172271,1.88,
172272,1.08,
172273,1.06,
172274,3.37,
172275,3.24,
172276,4.05,
172277,4.24,
172278,8.48,
172279,1.41,
172280,1.23,
172281,3.08,
172282,7.1,
172283,1.78,
172284,2.57,
172285,9.3,
172286,1.12,
172287,6.06,
172288,1.43,
172291,11.8,
172296,5.1,
172297,5.9,
172299,4.87,
172301,56.0,
172302,56.0,
172303,7.0,
172304,7.1,
172305,7.18,
172306,7.0,
172307,52.38,
172308,4.5,
172309,0.1,
172310,4.4,
172311,34.0,
172312,13.76,
172313,10.5,
172314,56.0,
172315,7.77,
172316,44.38,
172317,4.0,
172318,4.4,
172319,6.4,
172320,13.9,
172321,6.44,
172322,56.03,
172323,6.9,
172324,52.02,
172325,7.4,
172326,13.52,
172327,0.0,
172328,0.0,
172329,0.0,
172330,0.0,
172333,0.0,
172335,0.0,
172336,0.0,
172338,0.0,
172339,0.0,
172344,0.0,
172345,0.0,
172346,0.0,
172347,0.0,
172348,0.0,
172349,0.0,
172350,0.0,
172351,0.0,
172352,0.0,
172353,0.0,
172354,0.0,
172355,0.0,
172356,16.83,
172357,0.0,
172358,0.0,
172359,0.0,
172360,0.0,
172361,0.0,
172362,0.0,
172363,0.0,
172364,0.0,
172365,0.0,
172366,0.0,
172367,0.0,
172368,0.0,
172369,0.0,
172370,0.0,
172371,0.0,
172373,0.0,
172376,0.0,
172377,0.0,
172378,0.0,
172380,0.0,
172381,0.0,
172385,0.0,
172388,0.0,
172389,0.0,
172390,0.0,
172392,0.0,
172393,0.0,
172398,0.0,
172399,0.0,
172400,0.0,
172402,0.0,
172403,0.0,
172404,0.0,
172408,0.0,
172409,0.0,
172410,0.0,
172411,0.0,
172412,0.0,
172420,2.03,
172421,1.8,
172427,2.01,
172429,2.9,
172430,4.72,
172434,3.95,
172438,0.54,
172439,0.0,
172442,6.2,
172443,4.89,
172446,3.99,
172447,20.0,
172448,0.6,
172449,0.7,
172451,2.72,
172454,0.27,
172456,3.65,
172457,6.35,
172458,9.28,
172459,10.47,
172460,10.94,
172461,1.27,
172462,0.99,
172463,0.45,
172464,0.42,
172465,0.61,
172469,8.41,
172470,10.49,
172471,3.11,
172473,0.5,
172474,5.63,
172476,0.62,
172480,0.0,
172482,0.0,
172489,0.0,
172490,0.0,
172492,0.0,
172494,0.0,
172496,0.0,
172498,0.0,
172499,0.0,
172509,0.0,
172513,0.0,
172514,0.0,
172515,0.0,
172517,0.0,
172520,0.0,
172524,0.0,
172534,0.0,
172535,0.0,
172542,0.0,
172543,0.0,
172544,0.0,
172589,0.0,
172598,0.0,
172599,0.0,
172600,0.0,
172601,0.0,
172602,0.0,
172603,0.0,
172604,0.0,
172605,0.0,
172609,0.0,
172610,0.0,
172611,0.0,
172612,0.0,
172613,0.0,
172614,0.0,
172615,0.0,
172616,0.0,
172617,0.0,
172618,0.0,
172619,0.0,
172620,0.0,
172621,0.0,
172622,0.0,
172623,0.0,
172624,0.0,
172625,0.0,
172626,0.0,
172627,0.0,
172628,0.0,
172629,0.0,
172630,0.0,
172631,0.0,
172632,0.0,
172633,0.0,
172634,0.0,
172635,0.0,
172636,0.0,
172637,0.0,
172638,0.0,
172639,0.0,
172640,0.0,
172641,0.0,
172642,0.0,
172643,0.0,
172644,0.0,
172645,0.0,
172646,0.0,
172647,0.0,
172648,0.0,
172649,0.0,
172650,0.0,
172651,0.0,
172652,0.0,
172653,0.0,
172654,0.0,
172655,0.0,
172656,0.0,
172657,0.0,
172658,0.0,
172659,0.0,
172660,0.0,
172661,0.0,
172662,0.0,
172663,0.0,
172664,5.98,
172665,6.43,
172666,1.63,
172667,3.48,
172668,7.4,
172669,8.19,
172670,2.18,
172673,1.78,
172674,1.94,
172675,4.62,
172676,7.7,
172677,8.46,
172678,8.14,
172679,8.84,
172680,5.68,
172681,6.18,
172682,3.52,
172683,4.2,
172684,3.85,
172685,4.23,
172686,5.73,
172687,6.42,
172688,4.34,
172689,5.77,
172690,3.84,
172691,4.22,
172693,0.0,
172695,30.51,
172696,36.11,
172698,57.39,
172701,46.62,
172704,33.36,
172706,36.66,
172708,48.95,
172709,35.49,
172711,21.8,
172713,36.61,
172714,37.43,
172715,32.84,
172716,32.9,
172717,37.1,
172718,40.67,
172719,49.58,
172720,46.0,
172721,46.36,
172722,45.42,
172723,44.8,
172724,17.6,
172725,24.66,
172727,28.58,
172732,39.81,
172733,19.73,
172734,31.65,
172735,40.36,
172736,42.95,
172737,39.3,
172738,0.75,
172740,0.29,
172746,1.29,
172749,1.19,
172750,0.33,
172752,4.41,
172753,19.78,
172754,6.95,
172755,27.53,
172756,35.11,
172757,14.55,
172758,22.75,
172759,21.1,
172760,13.34,
172761,1.56,
172762,8.09,
172765,31.47,
172766,32.73,
172767,4.85,
172769,8.22,
172771,8.32,
172772,16.03,
172774,7.21,
172777,12.06,
172778,9.89,
172780,14.29,
172783,11.58,
172784,21.4,
172785,23.86,
172787,18.88,
172789,12.68,
172790,0.74,
172791,0.18,
172793,5.55,
172794,8.46,
172795,0.31,
172796,7.28,
172797,6.25,
172800,1.5,
172801,27.24,
172806,5.74,
172809,1.44,
172811,37.57,
172813,7.33,
172814,0.15,
172818,4.31,
172830,0.6,
172831,0.0,
172832,0.0,
172833,0.0,
172834,0.0,
172835,0.0,
172836,0.0,
172837,0.0,
172838,0.0,
172839,0.0,
172840,0.0,
172841,0.0,
172842,0.0,
172843,0.0,
172844,0.0,
172845,0.0,
172846,0.0,
172847,0.0,
172848,0.0,
172849,0.0,
172850,0.0,
172851,0.0,
172852,0.0,
172853,0.0,
172854,0.0,
172855,0.0,
172856,0.0,
172857,0.0,
172858,0.0,
172859,0.0,
172860,0.0,
172861,0.0,
172862,0.0,
172863,0.0,
172864,0.05,
172865,0.0,
172866,0.1,
172867,0.0,
172868,0.06,
172869,0.0,
172870,0.08,
172871,0.0,
172872,0.0,
172873,0.0,
172874,0.0,
172875,0.0,
172876,0.05,
172877,0.0,
172878,0.0,
172880,3.78,
172882,8.23,
172883,0.54,
172884,1.58,
172885,0.0,
172886,27.26,
172887,2.13,
172888,0.22,
172889,0.2,
172890,14.1,
172892,0.64,
172898,2.62,
172901,0.4,
172903,1.24,
172904,1.47,
172906,1.03,
172908,1.02,
172909,0.0,
172910,0.08,
172911,2.49,
172912,1.15,
172915,0.2,
172918,0.24,
172919,0.73,
172920,2.95,
172921,0.82,
172922,0.2,
172923,0.2,
172924,0.29,
172925,0.31,
172926,0.0,
172927,3.34,
172928,0.0,
172934,0.93,
172935,1.5,
172936,0.96,
172937,1.12,
172940,0.85,
172941,0.91,
172942,0.0,
172944,1.2,
172945,4.3,
172946,2.2,
172947,0.2,
172948,0.0,
172949,0.0,
172950,0.0,
172951,0.0,
172952,0.0,
172953,0.0,
172954,0.0,
172955,0.11,
172956,0.0,
172957,0.0,
172958,1.57,
172959,0.0,
172961,0.0,
172962,0.2,
172963,0.1,
172964,0.0,
172965,0.0,
172966,0.0,
172969,0.2,
172970,0.0,
172971,0.62,
172972,2.46,
172973,43.7,
172974,16.34,
172975,24.63,
172976,25.65,
172977,0.88,
172982,41.66,
172983,7.82,
172984,45.31,
172985,29.29,
172986,15.57,
172988,7.14,
172989,1.42,
172990,39.27,
172991,35.65,
172992,0.71,
172993,2.02,
172994,2.69,
172995,32.7,
172996,33.04,
172997,35.36,
172998,0.7,
172999,28.0,
173000,20.0,
173001,42.6,
173003,9.51,
173004,2.17,
173005,25.5,
173006,31.8,
173007,23.12,
173008,0.07,
173009,0.34,
173010,0.51,
173011,0.07,
173012,2.98,
173013,44.18,
173014,16.82,
173015,20.7,
173016,11.91,
173019,24.0,
173020,20.4,
173021,16.26,
173022,11.79,
173023,16.15,
173024,20.7,
173027,13.93,
173028,17.91,
173033,6.98,
173035,8.75,
173036,8.8,
173037,15.04,
173038,7.96,
173039,9.1,
173041,14.2,
173042,14.2,
173044,8.92,
173046,0.0,
173047,0.0,
173048,0.0,
173049,0.0,
173050,0.0,
173051,0.0,
173052,0.0,
173053,0.0,
173054,0.0,
173055,0.0,
173056,0.0,
173057,0.0,
173058,0.0,
173059,0.0,
173060,0.0,
173061,0.0,
173062,0.0,
173063,0.0,
173064,0.0,
173065,0.0,
173066,0.0,
173067,0.0,
173069,0.0,
173070,0.0,
173071,0.0,
173072,0.0,
173073,0.0,
173074,0.0,
173075,0.0,
173076,0.0,
173077,0.0,
173078,0.0,
173079,0.0,
173080,0.0,
173081,0.0,
173082,0.0,
173083,0.0,
173084,0.0,
173085,0.0,
173086,0.0,
173087,0.0,
173088,0.0,
173089,0.0,
173090,0.0,
173091,0.0,
173092,0.0,
173093,0.0,
173094,0.0,
173095,0.0,
173096,0.0,
173097,0.0,
173098,0.0,
173099,0.0,
173100,0.0,
173101,0.0,
173102,0.0,
173103,0.0,
173104,0.0,
173105,0.0,
173106,0.0,
173107,0.0,
173108,0.0,
173109,0.0,
173110,0.0,
173111,0.0,
173112,0.0,
173113,0.0,
173114,0.0,
173115,0.0,
173116,0.0,
173117,0.0,
173118,0.0,
173119,0.0,
173120,0.0,
173121,0.0,
173122,0.0,
173123,0.0,
173124,0.0,
173125,0.0,
173126,0.0,
173127,0.0,
173128,0.0,
173129,0.0,
173130,0.0,
173136,28.71,
173137,30.07,
173139,25.0,
173140,1.8,
173142,0.92,
173143,1.21,
173144,27.3,
173145,20.8,
173146,30.0,
173147,4.76,
173148,34.0,
173150,6.02,
173151,32.45,
173152,3.36,
173153,42.86,
173154,37.61,
173155,0.6,
173156,38.8,
173157,14.11,
173158,15.17,
173159,34.89,
173160,21.43,
173161,0.0,
173162,1.38,
173163,97.3,
173164,15.81,
173165,11.25,
173166,0.0,
173167,5.13,
173168,41.6,
173169,8.46,
173170,0.6,
173171,5.95,
173173,9.0,
173175,11.1,
173176,7.78,
173177,1.16,
173178,4.17,
173179,12.5,
173180,0.0,
173181,22.22,
173182,81.82,
173183,0.0,
173184,7.77,
173185,0.79,
173187,0.0,
173188,0.0,
173189,12.92,
173190,0.62,
173197,2.1,
173199,13.3,
173204,0.0,
173205,10.38,
173206,8.98,
173207,0.0,
173210,10.22,
173211,0.0,
173212,7.92,
173213,14.11,
173216,44.46,
173217,9.98,
173219,8.37,
173220,47.62,
173221,9.56,
173222,72.73,
173223,12.06,
173224,11.52,
173225,11.59,
173226,13.63,
173227,0.0,
173228,1.88,
173229,95.29,
173231,0.01,
173232,0.0,
173235,92.31,
173236,11.8,
173237,2.6,
173243,34.34,
173258,8.14,
173263,0.15,
173264,0.0,
173265,0.0,
173266,2.19,
173267,2.2,
173268,2.62,
173269,4.8,
173270,5.42,
173271,3.12,
173272,1.64,
173273,0.56,
173274,19.49,
173277,2.19,
173278,2.1,
173279,3.67,
173280,3.2,
173281,3.71,
173282,4.02,
173283,4.22,
173284,5.32,
173285,4.84,
173286,4.84,
173287,3.85,
173288,3.39,
173289,2.76,
173290,3.13,
173291,2.47,
173292,3.58,
173293,3.34,
173294,3.61,
173295,3.26,
173296,2.93,
173298,0.54,
173299,8.84,
173301,23.54,
173302,26.89,
173303,24.37,
173304,21.19,
173305,3.57,
173306,4.16,
173307,2.13,
173308,1.93,
173309,9.88,
173310,7.29,
173311,20.58,
173313,11.9,
173314,4.27,
173315,3.12,
173316,3.36,
173317,4.0,
173319,4.16,
173320,3.49,
173321,0.4,
173322,2.87,
173323,2.97,
173324,24.37,
173325,0.5,
173326,7.6,
173327,7.6,
173328,3.72,
173329,1.97,
173330,1.76,
173331,2.26,
173332,0.34,
173333,4.23,
173334,2.96,
173335,0.7,
173336,3.21,
173337,1.41,
173338,4.82,
173339,4.07,
173340,9.61,
173341,4.27,
173342,1.53,
173343,4.95,
173344,15.2,
173345,7.54,
173346,0.57,
173347,0.7,
173348,0.64,
173349,0.0,
173350,0.0,
173351,0.0,
173352,0.0,
173353,0.0,
173354,0.0,
173355,0.0,
173356,0.0,
173357,0.0,
173358,0.0,
173359,0.0,
173360,0.0,
173361,0.0,
173362,0.0,
173363,0.0,
173364,0.0,
173365,0.0,
173366,0.0,
173367,0.0,
173368,0.0,
173369,0.0,
173370,0.0,
173371,0.0,
173372,0.0,
173373,0.0,
173374,0.0,
173375,0.0,
173376,0.0,
173377,0.0,
173378,0.0,
173379,0.0,
173380,0.0,
173381,0.0,
173382,0.0,
173383,0.0,
173384,0.0,
173385,0.0,
173386,0.0,
173387,0.0,
173388,0.0,
173389,0.0,
173390,0.0,
173391,0.0,
173392,0.0,
173393,0.0,
173394,0.0,
173395,0.0,
173396,0.0,
173397,0.0,
173398,0.0,
173399,0.0,
173400,0.0,
173401,0.0,
173402,0.0,
173403,0.0,
173404,0.0,
173405,0.0,
173406,0.0,
173407,0.0,
173408,0.0,
173409,0.0,
173410,0.06,
173411,0.06,
173412,0.0,
173414,0.48,
173416,0.52,
173417,2.72,
173418,3.76,
173419,0.0,
173420,0.0,
173421,0.16,
173422,10.3,
173423,0.4,
173424,1.12,
173426,0.0,
173427,0.0,
173428,0.23,
173429,21.8,
173430,0.06,
173431,0.9,
173432,5.09,
173433,0.12,
173435,0.0,
173436,0.07,
173437,0.0,
173438,5.56,
173439,0.52,
173440,0.49,
173441,5.2,
173442,0.3,
173443,0.22,
173444,0.39,
173445,7.5,
173446,8.2,
173447,6.7,
173448,8.1,
173449,8.5,
173450,9.55,
173451,2.9,
173452,0.0,
173453,33.04,
173454,38.42,
173455,8.02,
173456,18.64,
173457,19.05,
173458,19.0,
173459,5.71,
173460,4.0,
173461,49.74,
173462,2.0,
173463,5.43,
173464,12.61,
173465,21.16,
173466,18.3,
173467,8.82,
173468,0.0,
173469,0.4,
173471,12.65,
173472,7.99,
173477,30.56,
173478,57.4,
173479,0.0,
173480,0.0,
173481,0.0,
173482,0.0,
173483,0.0,
173484,1.4,
173485,68.65,
173486,0.8,
173487,9.09,
173490,2.09,
173491,2.43,
173492,2.72,
173494,2.34,
173495,2.34,
173496,1.72,
173497,1.68,
173498,1.58,
173500,1.25,
173501,1.54,
173502,1.36,
173503,1.27,
173504,2.35,
173505,6.09,
173506,3.64,
173507,3.16,
173508,0.91,
173509,12.27,
173510,2.93,
173511,10.48,
173512,9.87,
173513,1.46,
173515,1.57,
173516,1.45,
173517,7.98,
173518,2.04,
173519,6.12,
173520,57.14,
173521,2.65,
173522,8.1,
173523,53.0,
173529,4.78,
173530,5.9,
173534,6.13,
173535,9.7,
173536,39.3,
173537,14.24,
173538,4.1,
173539,0.53,
173540,6.11,
173541,6.7,
173542,13.1,
173543,52.97,
173544,7.0,
173545,0.1,
173546,54.73,
173547,0.97,
173548,0.97,
173549,5.68,
173550,7.6,
173551,44.38,
173552,56.0,
173553,7.77,
173554,56.0,
173555,6.1,
173556,12.18,
173557,52.2,
173558,13.78,
173559,55.67,
173560,6.77,
173561,54.73,
173562,3.48,
173563,0.0,
173564,0.0,
173565,0.0,
173568,0.0,
173569,0.0,
173570,0.0,
173571,0.0,
173574,0.0,
173575,0.0,
173576,0.0,
173580,0.0,
173581,0.0,
173582,0.0,
173583,0.0,
173584,0.0,
173585,0.0,
173586,0.0,
173590,8.85,
173591,5.35,
173592,4.69,
173593,3.77,
173594,3.56,
173595,0.0,
173596,0.0,
173597,0.0,
173598,0.0,
173599,0.0,
173600,0.0,
173601,0.0,
173602,0.0,
173603,0.0,
173604,0.0,
173605,0.0,
173606,0.0,
173607,0.0,
173608,0.0,
173609,1.0,
173610,0.0,
173612,0.0,
173613,0.0,
173614,0.0,
173617,0.0,
173618,0.0,
173619,0.0,
173622,0.0,
173625,0.0,
173626,0.0,
173627,0.0,
173630,0.0,
173631,0.0,
173632,0.0,
173634,0.0,
173636,0.0,
173637,0.0,
173638,0.0,
173643,0.0,
173645,0.0,
173647,0.0,
173649,32.94,
173650,2.89,
173651,11.7,
173652,11.91,
173653,42.5,
173654,9.76,
173659,80.5,
173660,5.24,
173665,32.2,
173666,46.46,
173667,10.28,
173668,0.0,
173672,0.0,
173673,0.0,
173678,0.0,
173680,0.0,
173681,0.0,
173682,0.0,
173684,0.0,
173687,0.0,
173688,0.0,
173690,0.0,
173691,0.0,
173692,0.0,
173693,0.0,
173696,0.0,
173697,0.0,
173698,0.0,
173701,0.0,
173702,0.0,
173703,0.0,
173704,0.0,
173706,0.0,
173708,0.0,
173709,0.0,
173711,0.0,
173712,0.0,
173713,0.0,
173717,0.0,
173718,0.0,
173719,0.0,
173720,0.0,
173723,0.0,
173724,0.0,
173732,8.23,
173733,5.67,
173734,2.12,
173735,0.32,
173740,0.32,
173741,1.85,
173744,2.1,
173745,3.88,
173746,0.37,
173747,0.28,
173748,2.14,
173752,0.34,
173753,1.82,
173756,10.7,
173757,4.8,
173758,6.9,
173759,3.3,
173766,2.61,
173767,7.13,
173768,0.41,
173769,3.5,
173791,1.41,
173792,0.32,
173794,0.37,
173795,0.36,
173796,0.34,
173798,1.82,
173799,4.8,
173800,4.01,
173801,4.0,
173802,2.9,
173806,4.9,
173810,0.0,
173812,0.0,
173813,0.0,
173816,0.0,
173818,0.0,
173819,0.57,
173820,0.0,
173821,0.0,
173823,0.0,
173824,0.0,
173825,0.0,
173826,0.0,
173829,0.0,
173833,0.0,
173835,0.0,
173836,0.0,
173838,0.0,
173839,0.0,
173846,0.0,
173847,0.0,
173852,0.0,
173854,0.0,
173855,0.0,
173856,0.0,
173857,2.9,
173858,0.47,
173859,0.0,
173861,0.9,
173862,1.17,
173863,0.0,
173864,1.0,
173865,0.0,
173866,0.0,
173867,0.0,
173868,0.0,
173871,0.0,
173872,0.0,
173873,0.0,
173874,0.75,
173875,2.75,
173876,0.53,
173877,2.39,
173878,2.38,
173879,2.05,
173880,0.81,
173881,10.68,
173882,0.0,
173883,0.02,
173884,4.5,
173885,35.8,
173887,12.12,
173889,31.51,
173890,20.27,
173891,19.43,
173893,3.57,
173895,46.88,
173896,7.8,
173897,0.1,
173898,2.76,
173899,0.38,
173900,0.3,
173901,0.2,
173902,0.07,
173903,0.0,
173904,0.99,
173905,0.27,
173906,6.31,
173907,30.02,
173908,8.71,
173909,40.91,
173910,0.94,
173914,0.04,
173915,0.03,
173917,0.76,
173918,22.3,
173919,29.2,
173920,30.28,
173921,21.53,
173922,1.25,
173923,1.29,
173924,24.85,
173925,26.34,
173926,1.27,
173927,20.29,
173928,11.01,
173929,11.61,
173930,14.84,
173933,9.62,
173934,38.83,
173935,10.93,
173937,10.74,
173939,14.89,
173941,53.44,
173942,19.57,
173944,12.23,
173945,47.3,
173946,4.88,
173947,7.7,
173948,20.46,
173950,8.45,
173951,19.72,
173953,12.87,
173954,8.49,
173955,7.6,
173957,10.26,
173958,12.31,
173959,15.79,
173960,16.18,
173961,31.75,
173964,7.37,
173980,0.0,
173981,0.0,
173982,0.0,
173983,0.0,
173984,0.0,
173985,0.0,
173986,0.0,
173987,0.0,
173988,0.0,
173989,0.0,
173990,0.0,
173991,0.0,
173992,0.0,
173993,0.0,
173994,0.0,
173995,0.0,
173996,0.0,
173997,0.0,
173998,0.0,
173999,0.0,
174000,0.0,
174001,0.0,
174002,0.0,
174003,0.0,
174004,0.0,
174005,0.0,
174006,0.0,
174007,0.0,
174008,0.0,
174009,0.0,
174010,0.0,
174011,0.0,
174012,0.0,
174013,0.0,
174014,0.0,
174015,0.0,
174016,0.0,
174017,0.0,
174018,0.0,
174019,0.0,
174020,0.0,
174021,0.0,
174022,0.0,
174023,0.0,
174024,0.0,
174025,0.0,
174026,0.0,
174027,0.0,
174028,0.0,
174029,0.0,
174030,0.0,
174031,0.0,
174032,0.0,
174033,0.0,
174034,0.0,
174035,0.0,
174036,0.0,
174037,0.0,
174038,0.0,
174039,0.0,
174040,0.0,
174041,0.0,
174042,0.0,
174043,0.0,
174044,0.0,
174045,0.0,
174046,0.0,
174047,0.0,
174048,0.0,
174049,0.0,
174050,0.0,
174051,0.0,
174052,0.0,
174053,0.0,
174054,0.0,
174055,0.0,
174056,0.0,
174057,0.0,
174058,0.0,
174059,0.0,
174060,0.0,
174061,0.0,
174062,0.23,
174063,0.0,
174064,0.34,
174065,1.22,
174066,18.75,
174067,11.83,
174068,1.95,
174069,1.4,
174070,17.07,
174071,2.78,
174073,1.22,
174074,1.83,
174075,2.93,
174076,4.15,
174077,3.4,
174078,3.55,
174079,33.8,
174080,32.0,
174081,2.44,
174082,33.42,
174083,22.86,
174084,0.0,
174085,4.29,
174086,8.57,
174087,21.65,
174088,51.72,
174089,6.9,
174090,5.92,
174091,0.0,
174092,9.3,
174093,1.75,
174094,9.3,
174095,38.24,
174096,40.32,
174097,40.91,
174098,1.18,
174099,8.36,
174100,3.53,
174101,11.3,
174102,9.81,
174103,3.9,
174104,0.86,
174105,1.73,
174106,4.06,
174107,15.38,
174108,10.42,
174110,0.96,
174111,11.63,
174112,4.8,
174113,0.0,
174116,2.5,
174117,49.65,
174118,11.31,
174119,9.23,
174120,0.0,
174121,0.0,
174122,65.55,
174123,9.03,
174125,0.0,
174126,0.0,
174127,34.98,
174128,5.32,
174129,0.0,
174130,0.0,
174131,3.75,
174132,12.6,
174133,0.0,
174134,0.0,
174135,58.2,
174136,5.02,
174137,11.42,
174139,0.08,
174140,14.5,
174141,9.77,
174143,0.0,
174144,0.0,
174145,0.09,
174146,5.92,
174147,12.2,
174148,3.97,
174149,11.32,
174150,5.02,
174151,11.29,
174153,0.0,
174154,66.67,
174156,0.0,
174157,1.1,
174158,0.0,
174159,81.82,
174160,11.59,
174161,5.49,
174171,12.08,
174172,12.08,
174173,0.63,
174174,11.4,
174175,10.37,
174176,9.0,
174177,0.0,
174178,1.3,
174179,15.85,
174180,5.0,
174181,3.57,
174182,0.0,
174183,0.0,
174188,0.0,
174189,0.0,
174190,0.0,
174191,0.0,
174192,0.0,
174193,0.0,
174195,1.65,
174196,0.0,
174197,0.0,
174198,0.0,
174199,0.0,
174200,0.0,
174201,0.0,
174203,6.25,
174205,0.0,
174206,0.0,
174207,0.0,
174208,0.0,
174209,0.0,
174210,0.0,
174212,0.0,
174214,0.0,
174216,0.0,
174218,0.0,
174220,0.0,
174223,0.0,
174249,0.0,
174250,0.0,
174251,0.0,
174252,8.5,
174253,2.9,
174255,8.32,
174256,6.6,
174257,2.0,
174258,0.0,
174260,2.47,
174262,4.9,
174265,8.41,
174266,10.49,
174267,8.22,
174269,0.0,
174270,7.33,
174271,3.0,
174273,7.5,
174274,7.61,
174275,16.42,
174276,0.0,
174277,0.4,
174278,1.7,
174279,1.3,
174285,3.8,
174286,0.54,
174287,1.07,
174288,10.85,
174289,0.62,
174290,0.71,
174292,1.31,
174293,7.86,
174294,6.5,
174295,7.86,
174296,0.59,
174298,0.54,
174299,2.36,
174301,20.0,
174302,0.0,
174310,0.0,
174312,0.0,
174314,0.0,
174322,0.0,
174325,0.0,
174326,0.0,
174332,0.0,
174340,0.0,
174341,0.0,
174342,0.0,
174345,0.0,
174346,0.0,
174348,0.0,
174349,0.0,
174358,0.0,
174370,0.0,
174414,0.0,
174415,0.0,
174416,0.0,
174421,0.0,
174422,0.0,
174423,0.0,
174424,0.0,
174425,0.0,
174426,0.0,
174427,0.0,
174428,0.0,
174429,0.0,
174430,0.0,
174431,0.0,
174434,0.0,
174435,0.0,
174436,0.0,
174437,0.0,
174438,0.0,
174439,0.0,
174440,0.0,
174441,0.0,
174442,0.0,
174443,0.0,
174444,0.0,
174445,0.0,
174446,0.0,
174447,0.0,
174448,0.0,
174449,0.0,
174450,0.0,
174451,0.0,
174452,0.0,
174453,0.0,
174454,0.0,
174455,0.0,
174456,0.0,
174457,0.0,
174458,0.0,
174459,0.0,
174460,0.0,
174461,0.0,
174462,0.0,
174463,0.0,
174464,0.0,
174476,0.0,
174477,0.0,
174478,0.0,
174479,0.0,
174480,0.0,
174481,0.0,
174482,0.0,
174483,0.0,
174484,0.0,
174485,0.0,
174486,0.0,
174487,0.0,
174488,0.0,
174489,0.0,
174490,0.0,
174491,0.0,
174492,0.0,
174493,0.0,
174494,0.0,
174495,0.0,
174496,0.0,
174497,0.0,
174498,0.0,
174499,0.0,
174500,0.0,
174501,0.0,
174502,0.0,
174503,0.0,
174504,0.0,
174505,0.0,
174506,0.31,
174507,0.1,
174508,0.0,
174509,0.1,
174510,0.0,
174511,0.06,
174512,0.0,
174513,0.0,
174514,0.0,
174515,0.0,
174516,0.0,
174517,0.0,
174518,0.0,
174519,0.0,
174520,0.1,
174521,0.0,
174522,0.79,
174523,33.24,
174524,4.01,
174525,4.38,
174526,3.98,
174527,1.26,
174528,0.13,
174529,0.0,
174530,2.13,
174531,3.64,
174533,3.17,
174534,5.06,
174535,1.57,
174536,0.43,
174538,4.31,
174539,2.81,
174540,2.82,
174542,5.29,
174543,10.81,
174544,32.26,
174546,6.59,
174547,8.23,
174548,0.41,
174551,0.29,
174552,1.17,
174554,1.32,
174555,0.19,
174556,0.0,
174561,3.19,
174564,1.57,
174565,0.45,
174567,1.59,
174568,0.2,
174569,3.9,
174570,0.29,
174571,0.0,
174572,3.51,
174573,0.0,
174574,4.61,
174575,0.0,
174576,8.46,
174578,1.09,
174579,0.0,
174580,0.0,
174581,0.0,
174582,0.26,
174583,0.0,
174584,0.94,
174585,0.0,
174586,1.42,
174589,1.4,
174590,0.3,
174591,1.6,
174594,1.26,
174595,0.0,
174596,1.65,
174597,0.71,
174598,6.21,
174599,0.12,
174600,0.0,
174601,0.0,
174602,0.8,
174603,1.2,
174604,3.2,
174605,1.9,
174606,3.2,
174608,0.43,
174609,0.0,
174610,1.35,
174611,0.0,
174613,4.0,
174614,1.27,
174616,1.0,
174617,0.0,
174618,0.0,
174619,48.11,
174620,25.18,
174621,43.23,
174622,16.69,
174623,16.67,
174624,31.27,
174625,30.85,
174626,1.43,
174628,34.7,
174629,0.3,
174630,0.64,
174631,42.5,
174632,25.37,
174633,44.33,
174634,43.12,
174636,21.14,
174637,28.91,
174638,29.45,
174640,1.42,
174641,2.0,
174642,37.93,
174643,51.34,
174644,30.17,
174645,44.61,
174646,32.86,
174647,43.15,
174648,7.84,
174649,13.79,
174650,45.97,
174651,0.13,
174652,44.31,
174653,22.5,
174654,18.17,
174655,0.47,
174657,43.82,
174658,27.43,
174659,24.9,
174660,1.0,
174661,17.66,
174662,17.78,
174663,21.9,
174664,55.45,
174665,47.92,
174666,23.35,
174667,7.51,
174668,10.86,
174673,6.89,
174676,7.31,
174678,7.69,
174679,11.03,
174680,34.16,
174681,9.63,
174682,16.25,
174683,15.48,
174684,9.7,
174685,19.05,
174686,5.88,
174687,19.08,
174688,0.0,
174689,0.0,
174690,0.0,
174691,0.0,
174692,0.0,
174693,0.0,
174694,0.0,
174695,0.0,
174696,0.0,
174697,0.0,
174698,0.0,
174699,0.0,
174700,0.0,
174701,0.0,
174702,0.0,
174703,0.0,
174704,0.0,
174705,0.0,
174706,0.0,
174707,0.0,
174708,0.0,
174709,0.0,
174710,0.0,
174711,0.0,
174712,0.0,
174713,0.0,
174714,0.0,
174715,0.0,
174716,0.0,
174717,0.0,
174718,0.0,
174719,0.0,
174720,0.0,
174721,0.0,
174722,0.0,
174723,0.0,
174724,0.0,
174725,0.0,
174726,0.0,
174727,0.0,
174728,0.0,
174729,0.0,
174730,0.0,
174731,0.0,
174732,0.0,
174733,0.0,
