id,name_vi,aliases,category,kcal_100g,protein_g,carb_g,fat_g,fiber_g,sugar_g,na_mg,k_mg,p_mg,purine_mg,purine_source_ref,gi_index,gi_source,gi_source_ref,contains_allergens,source,source_ref,is_estimated
1106268,Bánh đúc nguội,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15013, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106269,Bánh đúc nóng,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15014, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106270,Bánh gai,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15015, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106271,Bánh gio,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15016, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106272,Bánh giò,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15017, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106273,Bánh khoai,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15018, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106274,Bánh khoái,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15019, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106275,Bánh khoai sọ chiên,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15020, tr.140 - PDF thieu: na_mg, k_mg",FALSE
1106276,Bánh khúc,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15021, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106277,Bánh mè,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15022, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106278,Bánh mì xíu mại,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15023, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106279,Bánh mỳ patê,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15024, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106280,Bánh nếp,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15025, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106281,Bánh nướng nhân thập cẩm,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15026, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106282,Bánh nướng nhân trứng đỗ xanh,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15027, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106283,"Bánh phu thê (su sê, xu xuê)",,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15028, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106284,Bánh rán bọc đường,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15029, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106285,Bánh tẻ,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15030, tr.142 - PDF thieu: na_mg, k_mg",FALSE
1106286,Bánh tôm,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15031, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106287,Bánh trôi,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15032, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106288,Bún bò Nam bộ,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15033, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106289,Bún chả,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15034, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106290,Bún cua,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15035, tr.144 - PDF thieu: fiber_g, na_mg, k_mg",FALSE
1106291,Bún đậu,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15036, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106292,Bún dọc mùng,bún bạc hà,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15037, tr.144 - PDF thieu: fiber_g, na_mg, k_mg",FALSE
1106293,Bún nem,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15038, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106294,Bún ốc,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15039, tr.144 - PDF thieu: fiber_g, na_mg, k_mg",FALSE
1106295,Caramen,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15040, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106296,Cháo lòng,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15042, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106297,Cháo sườn,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15043, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106298,Cháo trai,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15044, tr.144 - PDF thieu: na_mg, k_mg",FALSE
1106299,Chè bưởi,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15045, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106300,Chè chuối,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15046, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106301,Chè cốm,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15047, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106302,Chè đỗ đen,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15048, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106303,Chè đỗ đỏ,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15049, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106304,Chè đỗ xanh,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15050, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106305,Chè hạt sen,chè hột sen,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15051, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106306,Chè khoai sọ,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15052, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106307,Chè ngô cốm,chè bắp cốm,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15053, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106308,Chè sắn,chè khoai mì,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15054, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106309,Chè Thái,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15055, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106310,Cơm rang,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15056, tr.146 - PDF thieu: na_mg, k_mg",FALSE
1106311,Gà tần,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15057, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106312,Miến lươn,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15058, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106313,Miến ngan,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15059, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106315,Mỳ xào,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15061, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106316,Nem lụi,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15062, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106317,Nem rán,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15063, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106318,Nộm tai lợn,nộm tai heo,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15064, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106319,Phở bò chín,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15065, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106320,Phở bò tái,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15066, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106321,Phở gà,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15067, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106322,Thịt xiên nướng,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15068, tr.148 - PDF thieu: na_mg, k_mg",FALSE
1106323,Xôi đỗ xanh,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15069, tr.150 - PDF thieu: na_mg, k_mg",FALSE
1106324,Xôi gấc,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15070, tr.150 - PDF thieu: na_mg, k_mg",FALSE
1106325,Xôi lạc,xôi đậu phộng,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15071, tr.150 - PDF thieu: na_mg, k_mg",FALSE
1106326,Xôi ngô,xôi bắp,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15072, tr.150 - PDF thieu: na_mg, k_mg",FALSE
1106327,Xôi xéo,,,,,,,,,,,,,,,,,,,"[CHUA DU LIEU - can DAT-13] NIN 2017, ma 15073, tr.150 - PDF thieu: na_mg, k_mg",FALSE
