dish_id,food_id,grams,note
FNDDS-2707934,174959,100,"Cookies, ladyfingers, with lemon juice and rind"
FNDDS-2707936,171847,100,"Cookies, coconut macaroon"
FNDDS-2707937,172723,100,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)"
FNDDS-2707938,169687,100,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares"
FNDDS-2707939,174097,100,"Cookies, marshmallow, with rice cereal and chocolate chips"
FNDDS-2707940,169687,100,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares"
FNDDS-2707941,169655,150,"Sugars, granulated"
FNDDS-2707941,173468,0.75,"Salt, table"
FNDDS-2707941,172236,3.25,"Vanilla extract, imitation, no alcohol"
FNDDS-2707941,172183,99,"Eggs, Grade A, Large, egg white"
FNDDS-2707942,172724,100,"Cookies, molasses"
FNDDS-2707943,172724,100,"Cookies, molasses"
FNDDS-2707944,169063,100,"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)"
FNDDS-2707945,172725,100,"Cookies, oatmeal, commercially prepared, regular"
FNDDS-2707946,172725,100,"Cookies, oatmeal, commercially prepared, regular"
FNDDS-2707947,171865,100,"Cookies, oatmeal, reduced fat"
FNDDS-2707948,171842,100,"Cookies, oatmeal sandwich, with creme filling"
FNDDS-2707949,172725,540,"Cookies, oatmeal, commercially prepared, regular"
FNDDS-2707949,167976,168,"Candies, semisweet chocolate"
FNDDS-2707950,171842,100,"Cookies, oatmeal sandwich, with creme filling"
FNDDS-2707951,172725,100,"Cookies, oatmeal, commercially prepared, regular"
FNDDS-2707952,172727,100,"Cookies, peanut butter, commercially prepared, regular"
FNDDS-2707953,172727,540,"Cookies, peanut butter, commercially prepared, regular"
FNDDS-2707953,167976,168,"Candies, semisweet chocolate"
FNDDS-2707954,169687,100,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares"
FNDDS-2707955,174965,100,"Cookies, peanut butter sandwich, regular"
FNDDS-2707956,171836,100,"Cookie, with peanut butter filling, chocolate-coated"
FNDDS-2707957,174967,100,"Cookies, shortbread, commercially prepared, plain"
FNDDS-2707958,175000,100,"Ice cream cones, cake or wafer-type"
FNDDS-2707959,172725,100,"Cookies, oatmeal, commercially prepared, regular"
FNDDS-2707960,174966,100,"Cookies, raisin, soft-type"
FNDDS-2707961,171842,100,"Cookies, oatmeal sandwich, with creme filling"
FNDDS-2707962,174967,100,"Cookies, shortbread, commercially prepared, plain"
FNDDS-2707963,172737,100,"Cookies, vanilla sandwich with creme filling"
FNDDS-2707964,174967,100,"Cookies, shortbread, commercially prepared, plain"
FNDDS-2707965,174087,100,"Cookies, shortbread, reduced fat"
FNDDS-2707966,167976,168,"Candies, semisweet chocolate"
FNDDS-2707966,173584,17.083,"Shortening, vegetable, household, composite"
FNDDS-2707966,174967,720,"Cookies, shortbread, commercially prepared, plain"
FNDDS-2707967,171866,100,"Cookies, chocolate cream covered biscuit sticks"
FNDDS-2707968,168014,100,"Cookies, animal crackers (includes arrowroot, tea biscuits)"
FNDDS-2707969,171837,100,"Cookies, animal, with frosting or icing"
FNDDS-2707970,174971,100,"Cookies, sugar, commercially prepared, regular (includes vanilla)"
FNDDS-2707971,171867,100,"Cookies, Marie biscuit"
FNDDS-2707972,174950,540,"Cookies, butter, commercially prepared, enriched"
FNDDS-2707972,170187,60,"Nuts, walnuts, English, halves, raw"
FNDDS-2707972,168165,80,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)"
FNDDS-2707973,172736,100,"Cookies, sugar wafers with creme filling, regular"
FNDDS-2707974,172716,100,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched"
FNDDS-2707975,172737,100,"Cookies, vanilla sandwich with creme filling"
FNDDS-2707976,172720,100,"Cookies, chocolate sandwich, with extra creme filling"
FNDDS-2707977,171868,100,"Cookies, vanilla sandwich with creme filling, reduced fat"
FNDDS-2707978,174079,100,"Cookie, butter or sugar, with chocolate icing or filling"
FNDDS-2707980,172722,100,"Cookies, fortune"
FNDDS-2707981,174974,100,"Cookies, vanilla wafers, higher fat"
FNDDS-2707982,174973,100,"Cookies, vanilla wafers, lower fat"
FNDDS-2707983,171835,100,"Cookie, vanilla with caramel, coconut, and chocolate coating"
FNDDS-2707984,172721,100,"Cookies, fig bars"
FNDDS-2707985,172732,100,"Cookies, chocolate chip, commercially prepared, special dietary"
FNDDS-2707986,172734,100,"Cookies, oatmeal, commercially prepared, special dietary"
FNDDS-2707987,172733,100,"Cookies, chocolate sandwich, with creme filling, special dietary"
FNDDS-2707988,171843,100,"Cookies, peanut butter, commercially prepared, sugar free"
FNDDS-2707990,171843,100,"Cookies, peanut butter, commercially prepared, sugar free"
FNDDS-2707991,171857,100,"Cookies, gluten-free, chocolate sandwich, with creme filling"
FNDDS-2707992,171401,48,Lard
FNDDS-2707992,173468,1.5,"Salt, table"
FNDDS-2707992,168894,125,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2707992,169655,50,"Sugars, granulated"
FNDDS-2707994,172784,100,"Pie, fried pies, fruit"
FNDDS-2707996,172784,100,"Pie, fried pies, fruit"
FNDDS-2708000,169608,40,"Puddings, vanilla, ready-to-eat"
FNDDS-2708000,169655,10,"Sugars, granulated"
FNDDS-2708000,170859,25,"Cream, heavy"
FNDDS-2708000,175025,20,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708000,167748,5,"Lemon juice from concentrate, canned or bottled"
FNDDS-2708001,173647,120,"Beverages, water, tap, drinking"
FNDDS-2708001,173468,1.3,"Salt, table"
FNDDS-2708001,171275,800,"Milk, canned, condensed, sweetened"
FNDDS-2708001,167520,170,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust"
FNDDS-2708001,173430,80,"Butter, stick, unsalted"
FNDDS-2708001,168157,40,"Lime juice, canned or bottled, unsweetened"
FNDDS-2708001,171257,100,"Cream, sour, full fat"
FNDDS-2708003,175025,40,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708003,169655,10,"Sugars, granulated"
FNDDS-2708003,168172,50,"Strawberries, canned, heavy syrup pack, solids and liquids"
FNDDS-2708004,169655,10,"Sugars, granulated"
FNDDS-2708004,170859,25,"Cream, heavy"
FNDDS-2708004,173944,5,"Bananas, ripe and slightly ripe, raw"
FNDDS-2708004,169608,40,"Puddings, vanilla, ready-to-eat"
FNDDS-2708004,175025,20,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708005,169655,10,"Sugars, granulated"
FNDDS-2708005,170859,25,"Cream, heavy"
FNDDS-2708005,168778,45,"Puddings, chocolate, ready-to-eat"
FNDDS-2708005,175025,20,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708006,169608,40,"Puddings, vanilla, ready-to-eat"
FNDDS-2708006,175025,20,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708006,170169,5,"Nuts, coconut meat, raw"
FNDDS-2708006,169655,10,"Sugars, granulated"
FNDDS-2708006,170859,25,"Cream, heavy"
FNDDS-2708007,172783,100,"Pie, egg custard, commercially prepared"
FNDDS-2708009,170859,35,"Cream, heavy"
FNDDS-2708009,173418,15,"Cream cheese, full fat, block"
FNDDS-2708009,167520,20,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust"
FNDDS-2708009,173468,0.2,"Salt, table"
FNDDS-2708009,169655,15,"Sugars, granulated"
FNDDS-2708009,172470,15,"Peanut butter, smooth style, without salt"
FNDDS-2708010,170859,25,"Cream, heavy"
FNDDS-2708010,169655,10,"Sugars, granulated"
FNDDS-2708010,169608,45,"Puddings, vanilla, ready-to-eat"
FNDDS-2708010,175025,20,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708010,169125,5,"Pineapple, canned, water pack, solids and liquids"
FNDDS-2708011,169655,100,"Sugars, granulated"
FNDDS-2708011,173468,3.5,"Salt, table"
FNDDS-2708011,173430,15,"Butter, stick, unsalted"
FNDDS-2708011,171275,300,"Milk, canned, condensed, sweetened"
FNDDS-2708011,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708011,175025,225,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708011,168450,425,"Pumpkin, canned, without salt"
FNDDS-2708012,173468,3.5,"Salt, table"
FNDDS-2708012,175025,225,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708012,173430,15,"Butter, stick, unsalted"
FNDDS-2708012,171275,300,"Milk, canned, condensed, sweetened"
FNDDS-2708012,168485,425,"Sweet potato, canned, vacuum pack"
FNDDS-2708012,169655,100,"Sugars, granulated"
FNDDS-2708012,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708013,170859,25,"Cream, heavy"
FNDDS-2708013,169655,10,"Sugars, granulated"
FNDDS-2708013,169608,45,"Puddings, vanilla, ready-to-eat"
FNDDS-2708013,175025,20,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708014,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708014,169655,130,"Sugars, granulated"
FNDDS-2708014,173647,100,"Beverages, water, tap, drinking"
FNDDS-2708014,167748,20,"Lemon juice from concentrate, canned or bottled"
FNDDS-2708014,175025,170,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708015,175025,170,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708015,173468,1.6,"Salt, table"
FNDDS-2708015,169655,150,"Sugars, granulated"
FNDDS-2708015,170182,75,"Nuts, pecans, halves, raw"
FNDDS-2708015,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708015,173430,20,"Butter, stick, unsalted"
FNDDS-2708016,169655,150,"Sugars, granulated"
FNDDS-2708016,175025,170,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708016,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708016,173468,1.6,"Salt, table"
FNDDS-2708016,173904,50,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708016,173430,20,"Butter, stick, unsalted"
FNDDS-2708017,175025,100,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708018,167520,100,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust"
FNDDS-2708019,171695,60,"Applesauce, canned, unsweetened, without added ascorbic acid (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708019,173468,0.1,"Salt, table"
FNDDS-2708019,175025,30,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708019,169655,10,"Sugars, granulated"
FNDDS-2708020,169655,10,"Sugars, granulated"
FNDDS-2708020,173468,0.1,"Salt, table"
FNDDS-2708020,175025,30,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708020,171710,60,"Blackberries, frozen, unsweetened"
FNDDS-2708023,171695,60,"Applesauce, canned, unsweetened, without added ascorbic acid (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708023,173468,0.3,"Salt, table"
FNDDS-2708023,173430,10,"Butter, stick, unsalted"
FNDDS-2708023,169655,10,"Sugars, granulated"
FNDDS-2708023,173904,20,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708026,171710,60,"Blackberries, frozen, unsweetened"
FNDDS-2708026,173430,10,"Butter, stick, unsalted"
FNDDS-2708026,173904,20,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708026,169655,10,"Sugars, granulated"
FNDDS-2708026,173468,0.3,"Salt, table"
FNDDS-2708029,169655,6.25,"Sugars, granulated"
FNDDS-2708029,173647,118.5,"Beverages, water, tap, drinking"
FNDDS-2708029,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708029,168894,62.5,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2708029,173430,56.75,"Butter, stick, unsalted"
FNDDS-2708029,173468,1.5,"Salt, table"
FNDDS-2708029,170859,239,"Cream, heavy"
FNDDS-2708030,170859,239,"Cream, heavy"
FNDDS-2708030,173430,113.5,"Butter, stick, unsalted"
FNDDS-2708030,171287,200,"Eggs, Grade A, Large, egg whole"
FNDDS-2708030,173468,3,"Salt, table"
FNDDS-2708030,168894,125,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2708030,169655,12.5,"Sugars, granulated"
FNDDS-2708030,173647,237,"Beverages, water, tap, drinking"
FNDDS-2708031,167534,100,"Cream puff, eclair, custard or cream filled, iced"
FNDDS-2708033,174986,100,"Cream puff shell, prepared from recipe"
FNDDS-2708046,172784,100,"Pie, fried pies, fruit"
FNDDS-2708048,169655,300,"Sugars, granulated"
FNDDS-2708048,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708048,175103,5.925,"Beverages, water, tap, municipal"
FNDDS-2708048,168894,300,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2708048,174257,187.5,"Mung beans, mature seeds, cooked, boiled, without salt"
FNDDS-2708048,173468,1.5,"Salt, table"
FNDDS-2708048,171411,21,"Oil, soybean"
FNDDS-2708049,168894,300,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2708049,169655,300,"Sugars, granulated"
FNDDS-2708049,174257,187.5,"Mung beans, mature seeds, cooked, boiled, without salt"
FNDDS-2708049,172184,170,"Eggs, Grade A, Large, egg yolk"
FNDDS-2708049,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2708049,171411,21,"Oil, soybean"
FNDDS-2708049,175103,5.925,"Beverages, water, tap, municipal"
FNDDS-2708049,173468,13.5,"Salt, table"
FNDDS-2708050,171029,56,"Oil, corn"
FNDDS-2708050,169412,37.5,"Seeds, sesame seed kernels, dried (decorticated)"
FNDDS-2708050,169714,453.6,"Flour, rice, white, unenriched"
FNDDS-2708050,168833,226.8,"Sugars, brown"
FNDDS-2708050,169655,50,"Sugars, granulated"
FNDDS-2708050,175103,948,"Beverages, water, tap, municipal"
FNDDS-2708053,172738,100,"Puff pastry, frozen, ready-to-bake, baked"
FNDDS-2708057,169655,10,"Sugars, granulated"
FNDDS-2708057,171695,40,"Applesauce, canned, unsweetened, without added ascorbic acid (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708057,173647,10,"Beverages, water, tap, drinking"
FNDDS-2708057,175025,40,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked"
FNDDS-2708058,172755,100,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)"
FNDDS-2708059,172753,100,"Danish pastry, cinnamon, enriched"
FNDDS-2708060,172755,100,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)"
FNDDS-2708061,172754,100,"Danish pastry, cheese"
FNDDS-2708063,174990,100,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)"
FNDDS-2708065,169656,5,"Sugars, powdered"
FNDDS-2708065,174990,60,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)"
FNDDS-2708066,169620,15,"Frostings, vanilla, creamy, ready-to-eat"
FNDDS-2708066,174990,60,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)"
FNDDS-2708067,168795,15,"Frostings, chocolate, creamy, ready-to-eat"
FNDDS-2708067,174990,60,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)"
FNDDS-2708071,169656,5,"Sugars, powdered"
FNDDS-2708071,172758,40,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
FNDDS-2708072,172758,100,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
FNDDS-2708073,168795,15,"Frostings, chocolate, creamy, ready-to-eat"
FNDDS-2708073,172758,60,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
FNDDS-2708074,169642,15,Jellies
FNDDS-2708074,172758,60,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
FNDDS-2708075,172758,60,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
FNDDS-2708075,169608,15,"Puddings, vanilla, ready-to-eat"
FNDDS-2708076,172758,60,"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)"
FNDDS-2708076,169608,15,"Puddings, vanilla, ready-to-eat"
FNDDS-2708076,168795,15,"Frostings, chocolate, creamy, ready-to-eat"
FNDDS-2708077,167927,100,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)"
FNDDS-2708078,175069,100,"Tart, breakfast, low fat"
FNDDS-2708083,168862,100,"Snacks, KELLOGG, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit"
FNDDS-2708084,168862,100,"Snacks, KELLOGG, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit"
FNDDS-2708085,173151,100,"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR"
FNDDS-2708086,174650,100,Milk and cereal bar
FNDDS-2708087,173006,100,Rice and Wheat cereal bar
FNDDS-2708088,174793,100,"Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors"
FNDDS-2708089,174794,100,"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors"
FNDDS-2708091,173153,100,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX"
FNDDS-2708092,174802,100,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating"
FNDDS-2708093,174801,100,"Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut"
FNDDS-2708094,167542,100,"Snacks, granola bars, hard, plain"
FNDDS-2708095,169674,100,"Snacks, granola bars, soft, uncoated, chocolate chip"
FNDDS-2708096,174800,100,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar"
FNDDS-2708097,173145,100,"Snacks, granola bar, chewy, reduced sugar, all flavors"
FNDDS-2708098,173154,100,"Snacks, granola bar, QUAKER, DIPPS, all flavors"
FNDDS-2708099,173146,100,"Snacks, granola bites, mixed flavors"
FNDDS-2708100,174795,100,"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors"
FNDDS-2708101,167542,100,"Snacks, granola bars, hard, plain"
FNDDS-2708102,174800,100,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar"
FNDDS-2708103,168861,100,"Snacks, granola bar, fruit-filled, nonfat"
FNDDS-2708104,173145,100,"Snacks, granola bar, chewy, reduced sugar, all flavors"
FNDDS-2708106,167542,100,"Snacks, granola bars, hard, plain"
FNDDS-2708107,173154,100,"Snacks, granola bar, QUAKER, DIPPS, all flavors"
FNDDS-2708108,169863,100,"Snacks, granola bar, with coconut, chocolate coated"
FNDDS-2708109,168095,100,"Granola bar, soft, milk chocolate coated, peanut butter"
FNDDS-2708110,173148,100,"Snacks, granola bars, soft, almond, confectioners coating"
FNDDS-2708111,167547,100,"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter"
FNDDS-2708113,169687,100,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares"
FNDDS-2708114,167734,100,"Breakfast bar, corn flake crust with fruit"
FNDDS-2708115,172721,100,"Cookies, fig bars"
FNDDS-2708116,167734,100,"Breakfast bar, corn flake crust with fruit"
FNDDS-2708117,173159,100,"Snack, BALANCE, original bar"
FNDDS-2708118,174799,100,"Snacks, CLIF BAR, mixed flavors"
FNDDS-2708119,173477,100,Clif Z bar
FNDDS-2708120,173137,100,"Formulated bar, POWER BAR, chocolate"
FNDDS-2708121,173139,100,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut"
FNDDS-2708122,174786,100,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Protein Performance Bar, Caramel Nut Rush"
FNDDS-2708123,173139,100,"Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut"
FNDDS-2708124,173158,100,"Formulated Bar, SOUTH BEACH protein bar"
FNDDS-2708125,167946,100,"SCHIFF,TIGER'S MILK BAR"
FNDDS-2708126,174792,100,"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors"
FNDDS-2708127,174799,50,"Snacks, CLIF BAR, mixed flavors"
FNDDS-2708127,174792,50,"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors"
FNDDS-2708129,171388,100,"Babyfood, fortified cereal bar, fruit filling"
FNDDS-2708130,170975,50,"Babyfood, cookies"
FNDDS-2708130,171371,50,"Babyfood, GERBER, GRADUATES Lil Biscuits Vanilla Wheat"
FNDDS-2708131,171001,75,"Babyfood, Baby MUM MUM Rice Biscuits"
FNDDS-2708131,171371,25,"Babyfood, GERBER, GRADUATES Lil Biscuits Vanilla Wheat"
FNDDS-2708132,174982,100,"Crackers, standard snack-type, regular"
FNDDS-2708133,174957,100,"Cookies, graham crackers, plain or honey (includes cinnamon)"
FNDDS-2708134,174957,100,"Cookies, graham crackers, plain or honey (includes cinnamon)"
FNDDS-2708135,174958,100,"Cookies, graham crackers, chocolate-coated"
FNDDS-2708136,174985,100,"Crackers, wheat, regular"
FNDDS-2708137,172724,100,"Cookies, molasses"
FNDDS-2708138,174083,100,"Cookies, graham crackers, plain or honey, lowfat"
FNDDS-2708139,172737,100,"Cookies, vanilla sandwich with creme filling"
FNDDS-2708142,172740,100,"Crackers, matzo, plain"
FNDDS-2708143,175056,85,"Crackers, saltines, low salt (includes oyster, soda, soup)"
FNDDS-2708143,173468,1,"Salt, table"
FNDDS-2708146,174982,100,"Crackers, standard snack-type, regular"
FNDDS-2708147,174982,100,"Crackers, standard snack-type, regular"
FNDDS-2708148,174982,100,"Crackers, standard snack-type, regular"
FNDDS-2708149,167934,100,"Crackers, wheat, reduced fat"
FNDDS-2708150,174975,100,"Crackers, cheese, regular"
FNDDS-2708151,174975,100,"Crackers, cheese, regular"
FNDDS-2708152,174975,100,"Crackers, cheese, regular"
FNDDS-2708153,167941,100,"Crackers, cheese, reduced fat"
FNDDS-2708154,175060,100,"Crackers, cheese, low sodium"
FNDDS-2708155,174084,100,"Crackers, cheese, whole grain"
FNDDS-2708158,172740,100,"Crackers, matzo, plain"
FNDDS-2708159,174980,100,"Crackers, milk"
FNDDS-2708160,172746,100,"Crackers, saltines (includes oyster, soda, soup)"
FNDDS-2708161,173155,100,"Snacks, brown rice chips"
FNDDS-2708162,168107,100,"Rice cake, cracker (include hain mini rice cakes)"
FNDDS-2708163,173161,100,Rice crackers
FNDDS-2708165,167550,100,"Snacks, popcorn, cakes"
FNDDS-2708166,169717,5,"Tapioca, pearl, dry"
FNDDS-2708166,169714,85,"Flour, rice, white, unenriched"
FNDDS-2708166,173468,0.8,"Salt, table"
FNDDS-2708166,175103,9.2,"Beverages, water, tap, municipal"
FNDDS-2708167,172746,100,"Crackers, saltines (includes oyster, soda, soup)"
FNDDS-2708168,175068,100,"Crackers, saltines, fat-free, low-sodium"
FNDDS-2708169,167942,100,"Crackers, saltines, whole wheat (includes multi-grain)"
FNDDS-2708170,171838,100,"Crackers, multigrain"
FNDDS-2708171,174984,100,"Crackers, standard snack-type, sandwich, with peanut butter filling"
FNDDS-2708172,174984,100,"Crackers, standard snack-type, sandwich, with peanut butter filling"
FNDDS-2708173,171848,90,"Crackers, sandwich-type, peanut butter filled, reduced fat"
FNDDS-2708173,173569,10,"Shortening industrial, soybean (hydrogenated) and cottonseed"
FNDDS-2708174,171848,100,"Crackers, sandwich-type, peanut butter filled, reduced fat"
FNDDS-2708175,171855,100,"Crackers, whole grain, sandwich-type, with peanut butter filling"
FNDDS-2708176,174983,100,"Crackers, standard snack-type, sandwich, with cheese filling"
FNDDS-2708177,171254,2,"Cheese spread, pasteurized process, American"
FNDDS-2708177,173569,10,"Shortening industrial, soybean (hydrogenated) and cottonseed"
FNDDS-2708177,171848,88,"Crackers, sandwich-type, peanut butter filled, reduced fat"
FNDDS-2708178,171856,100,"Crackers, water biscuits"
FNDDS-2708179,169735,100,"Noodles, flat, crunchy, Chinese restaurant"
FNDDS-2708180,174985,50,"Crackers, wheat, regular"
FNDDS-2708180,172749,50,"Crackers, whole-wheat"
FNDDS-2708181,172749,50,"Crackers, whole-wheat"
FNDDS-2708181,174985,50,"Crackers, wheat, regular"
FNDDS-2708182,172749,50,"Crackers, whole-wheat"
FNDDS-2708182,174985,50,"Crackers, wheat, regular"
FNDDS-2708184,174985,50,"Crackers, wheat, regular"
FNDDS-2708184,172749,50,"Crackers, whole-wheat"
FNDDS-2708185,172749,50,"Crackers, whole-wheat"
FNDDS-2708185,174985,50,"Crackers, wheat, regular"
FNDDS-2708186,172749,50,"Crackers, whole-wheat"
FNDDS-2708186,174985,50,"Crackers, wheat, regular"
FNDDS-2708187,167934,100,"Crackers, wheat, reduced fat"
FNDDS-2708188,174104,100,"Crackers, gluten-free, multi-seeded and multigrain"
FNDDS-2708189,174104,100,"Crackers, gluten-free, multi-seeded and multigrain"
FNDDS-2708190,171001,100,"Babyfood, Baby MUM MUM Rice Biscuits"
FNDDS-2708191,172252,100,"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon"
FNDDS-2708192,172252,100,"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon"
FNDDS-2708193,171398,50,"Babyfood, Snack, GERBER, GRADUATES, LIL CRUNCHIES, baked whole grain corn snack"
FNDDS-2708193,169047,50,"Babyfood, baked product, finger snacks cereal fortified"
FNDDS-2708194,171001,80,"Babyfood, Baby MUM MUM Rice Biscuits"
FNDDS-2708194,171398,20,"Babyfood, Snack, GERBER, GRADUATES, LIL CRUNCHIES, baked whole grain corn snack"
FNDDS-2708195,167950,100,"Snacks, KRAFT, CORNNUTS, plain"
FNDDS-2708196,173468,0.8,"Salt, table"
FNDDS-2708196,167537,100,"Snacks, corn-based, extruded, chips, plain"
FNDDS-2708197,167537,100,"Snacks, corn-based, extruded, chips, plain"
FNDDS-2708197,171029,1,"Oil, corn"
FNDDS-2708198,167537,100,"Snacks, corn-based, extruded, chips, plain"
FNDDS-2708199,173468,0.5,"Salt, table"
FNDDS-2708199,167537,100,"Snacks, corn-based, extruded, chips, plain"
FNDDS-2708200,167949,100,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor"
FNDDS-2708201,168860,100,"Cheese puffs and twists, corn based, baked, low fat"
FNDDS-2708202,167558,100,"Snacks, tortilla chips, plain, white corn, salted"
FNDDS-2708203,167949,100,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor"
FNDDS-2708204,167559,100,"Snacks, tortilla chips, nacho cheese"
FNDDS-2708205,167537,65,"Snacks, corn-based, extruded, chips, plain"
FNDDS-2708205,170254,35,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708205,171029,15,"Oil, corn"
FNDDS-2708206,167559,100,"Snacks, tortilla chips, nacho cheese"
FNDDS-2708207,173468,0.5,"Salt, table"
FNDDS-2708207,167558,100,"Snacks, tortilla chips, plain, white corn, salted"
FNDDS-2708208,167559,100,"Snacks, tortilla chips, nacho cheese"
FNDDS-2708209,170254,100,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708209,173468,1.3,"Salt, table"
FNDDS-2708210,173468,1.3,"Salt, table"
FNDDS-2708210,170254,100,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708211,170254,100,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708212,170254,85,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708212,171029,15,"Oil, corn"
FNDDS-2708213,167558,80,"Snacks, tortilla chips, plain, white corn, salted"
FNDDS-2708213,167537,80,"Snacks, corn-based, extruded, chips, plain"
FNDDS-2708213,167949,120,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor"
FNDDS-2708213,167555,65,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708214,174804,100,"Snacks, potato chips, made from dried potatoes (preformed), multigrain"
FNDDS-2708215,173147,100,"Snacks, pita chips, salted"
